CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
717517758,Existing Customer,57,F,0,High School,Married,$40K - $60K,Blue,45,3,2,2,2278.0,845,1433.0,1.328,2307,45,0.8,0.371,9.4951e-05,0.99991
717599283,Existing Customer,57,M,0,Doctorate,Married,$60K - $80K,Blue,36,3,1,2,5335.0,1206,4129.0,0.69,1844,49,0.75,0.226,6.8395e-05,0.99993
820047858,Attrited Customer,44,F,4,Graduate,Unknown,Less than $40K,Blue,39,1,4,2,3017.0,1868,1149.0,0.722,2096,50,0.471,0.619,0.99563,0.00436631
717541308,Existing Customer,61,F,2,Graduate,Single,Less than $40K,Blue,45,2,2,3,2602.0,1441,1161.0,0.704,4838,85,0.735,0.554,0.00019143,0.99981
719610708,Existing Customer,43,M,1,Graduate,Married,$120K +,Blue,34,5,1,3,28612.0,2517,26095.0,0.712,14727,105,0.641,0.088,8.6952e-05,0.99991
713315433,Existing Customer,61,M,2,Uneducated,Married,$60K - $80K,Blue,48,4,1,2,18571.0,0,18571.0,0.594,15802,118,0.686,0.0,5.663e-05,0.99994
789368658,Existing Customer,57,M,2,Graduate,Married,$80K - $120K,Blue,47,6,2,3,2092.0,1387,705.0,0.731,1468,30,0.304,0.663,0.00019143,0.99981
779701983,Existing Customer,49,F,3,Graduate,Single,$40K - $60K,Blue,32,1,3,3,5400.0,1426,3974.0,0.595,4643,80,0.702,0.264,0.0003139,0.99969
817951083,Existing Customer,58,F,1,Unknown,Married,$40K - $60K,Silver,53,1,3,3,15928.0,1527,14401.0,0.838,14678,125,0.712,0.096,0.00028202,0.99972
716948283,Existing Customer,58,M,1,College,Single,$80K - $120K,Blue,49,3,3,2,9890.0,0,9890.0,0.653,3497,69,0.683,0.0,0.00016415,0.99984
712634133,Existing Customer,54,F,2,Graduate,Married,Less than $40K,Blue,45,5,2,4,2683.0,1671,1012.0,0.784,1406,37,0.423,0.623,0.00032656,0.99967
719521983,Existing Customer,38,M,2,Uneducated,Married,$40K - $60K,Blue,31,4,3,3,6116.0,1698,4418.0,0.937,1592,32,1.0,0.278,0.00031104,0.99969
808675083,Existing Customer,61,M,1,Graduate,Single,Unknown,Blue,56,5,3,2,4235.0,1675,2560.0,1.079,3862,76,0.949,0.396,0.00016883,0.99983
715321983,Existing Customer,33,F,2,Doctorate,Married,$40K - $60K,Blue,36,4,2,1,2748.0,1867,881.0,0.816,4314,75,1.027,0.679,9.933e-05,0.9999
768612258,Existing Customer,52,F,3,Unknown,Single,Less than $40K,Blue,46,3,3,3,2700.0,1623,1077.0,0.848,4171,78,0.814,0.601,0.00034503,0.99965
720809358,Existing Customer,39,M,1,College,Unknown,$40K - $60K,Blue,32,1,1,3,4874.0,2317,2557.0,0.854,7776,98,0.782,0.475,8.4537e-05,0.99992
710099358,Existing Customer,60,F,1,Unknown,Single,$40K - $60K,Blue,36,2,3,1,3959.0,0,3959.0,0.806,4935,92,0.804,0.0,0.00011192,0.99989
716574033,Existing Customer,45,F,3,High School,Divorced,$40K - $60K,Silver,36,2,2,2,18000.0,1829,16171.0,0.675,7149,86,0.623,0.102,0.00010374,0.9999
772036233,Existing Customer,62,M,1,Graduate,Single,$80K - $120K,Blue,51,6,2,3,5711.0,0,5711.0,0.583,4320,72,0.674,0.0,0.00017969,0.99982
717049533,Existing Customer,39,F,3,Doctorate,Unknown,$40K - $60K,Blue,28,5,3,0,7262.0,1466,5796.0,0.512,1438,28,0.556,0.202,9.9638e-05,0.9999
719990358,Existing Customer,36,F,3,High School,Married,Less than $40K,Blue,28,3,1,1,1967.0,0,1967.0,0.73,4620,77,0.878,0.0,3.3505e-05,0.99997
714999483,Existing Customer,38,M,4,Uneducated,Unknown,$80K - $120K,Silver,36,2,1,2,34516.0,1132,33384.0,0.84,9389,106,0.797,0.033,5.3664e-05,0.99995
783366483,Existing Customer,44,F,3,Unknown,Married,Unknown,Blue,38,4,3,3,11474.0,1063,10411.0,0.686,3242,74,0.451,0.093,0.00034503,0.99965
721041483,Attrited Customer,45,M,4,Doctorate,Married,$60K - $80K,Blue,37,1,2,2,13093.0,2517,10576.0,0.426,2032,39,0.444,0.192,0.99425,0.00575
712159083,Attrited Customer,58,F,4,Unknown,Married,Less than $40K,Blue,46,2,3,3,2536.0,0,2536.0,0.917,901,35,0.522,0.0,0.99714,0.00285845
710929233,Existing Customer,33,F,2,Doctorate,Single,Less than $40K,Blue,36,5,2,3,2800.0,1559,1241.0,0.598,4253,83,0.694,0.557,0.00027701,0.99972
711023508,Existing Customer,55,F,1,Graduate,Married,Unknown,Blue,43,5,4,2,3161.0,1389,1772.0,0.307,1547,30,0.429,0.439,0.00020404,0.9998
770800683,Existing Customer,48,F,3,Post-Graduate,Married,Less than $40K,Blue,35,3,3,3,2640.0,2133,507.0,1.008,4956,72,0.846,0.808,0.00036935,0.99963
789586833,Existing Customer,45,F,3,Post-Graduate,Married,Unknown,Blue,38,5,2,1,2883.0,1732,1151.0,0.638,4053,85,0.635,0.601,8.381e-05,0.99992
721247883,Existing Customer,52,M,2,College,Married,$80K - $120K,Blue,41,4,2,3,16207.0,922,15285.0,0.635,3621,83,0.886,0.057,0.00018612,0.99981
789656358,Existing Customer,49,F,5,Graduate,Married,$40K - $60K,Blue,35,5,2,1,11115.0,1292,9823.0,0.797,3956,74,0.609,0.116,7.0865e-05,0.99993
787563858,Existing Customer,50,F,1,Graduate,Married,Less than $40K,Blue,41,4,2,3,8589.0,685,7904.0,0.858,3553,63,0.909,0.08,0.00017969,0.99982
778627983,Existing Customer,40,F,3,Graduate,Married,Unknown,Blue,20,3,1,3,1829.0,1140,689.0,0.325,1610,49,0.4,0.623,9.6126e-05,0.9999
712018233,Existing Customer,42,F,3,Graduate,Single,Unknown,Blue,34,3,3,3,16612.0,2517,14095.0,0.602,4697,94,0.808,0.152,0.0003139,0.99969
798773208,Existing Customer,46,F,4,Unknown,Divorced,Unknown,Blue,40,5,2,3,26496.0,1406,25090.0,0.96,3691,75,0.705,0.053,0.00022068,0.99978
749722908,Existing Customer,43,M,2,Post-Graduate,Married,$120K +,Blue,36,3,3,2,10700.0,1346,9354.0,0.639,4054,68,0.7,0.126,0.00021165,0.99979
715269483,Existing Customer,50,M,4,Post-Graduate,Married,$120K +,Blue,36,4,1,3,17374.0,2517,14857.0,0.743,15473,128,0.707,0.145,0.00011432,0.99989
778819083,Attrited Customer,41,F,2,Doctorate,Married,$40K - $60K,Blue,33,1,3,3,1604.0,0,1604.0,0.644,2264,47,0.516,0.0,0.99772,0.00227837
715948833,Existing Customer,48,M,4,Graduate,Married,$120K +,Blue,39,4,2,4,24931.0,1353,23578.0,0.612,5031,79,0.646,0.054,0.00034248,0.99966
718563483,Existing Customer,30,M,2,Unknown,Divorced,$120K +,Blue,14,3,2,3,1548.0,0,1548.0,0.828,2611,64,0.455,0.0,0.00021042,0.99979
794843883,Existing Customer,41,M,3,High School,Married,$80K - $120K,Blue,35,6,1,2,34516.0,1202,33314.0,0.603,1353,33,0.737,0.035,5.5559e-05,0.99994
708963258,Attrited Customer,46,M,3,College,Married,$60K - $80K,Blue,39,3,3,2,13344.0,1907,11437.0,0.832,8534,86,0.83,0.143,0.99452,0.00548
711700158,Existing Customer,47,F,2,High School,Single,Less than $40K,Blue,39,5,3,2,1580.0,620,960.0,0.746,4384,70,0.522,0.392,0.00017486,0.99983
718025808,Existing Customer,61,M,0,High School,Divorced,$60K - $80K,Blue,51,6,3,4,5852.0,1935,3917.0,0.829,3689,55,0.618,0.331,0.00043049,0.99957
720086358,Existing Customer,58,M,2,Doctorate,Married,$120K +,Blue,48,2,3,1,12648.0,1604,11044.0,0.719,14465,125,0.712,0.127,0.00015697,0.99984
711416958,Existing Customer,33,F,2,Graduate,Single,Unknown,Blue,21,3,3,2,5795.0,0,5795.0,0.746,2322,65,0.585,0.0,0.00017987,0.99982
789261558,Existing Customer,58,M,1,High School,Married,$60K - $80K,Blue,47,3,1,4,2212.0,1392,820.0,0.573,1387,34,0.7,0.629,0.00014421,0.99986
711190233,Existing Customer,34,M,3,Graduate,Married,$40K - $60K,Blue,36,3,2,1,4549.0,990,3559.0,0.745,13804,123,0.732,0.218,7.1226e-05,0.99993
721395633,Existing Customer,53,M,1,Graduate,Single,$80K - $120K,Blue,41,5,3,3,18591.0,994,17597.0,0.737,15063,108,0.662,0.053,0.00028395,0.99972
721213833,Existing Customer,46,F,2,High School,Unknown,Unknown,Blue,32,4,1,3,7966.0,1423,6543.0,0.987,3780,75,0.923,0.179,9.0056e-05,0.99991
708476808,Existing Customer,54,M,4,Unknown,Divorced,$120K +,Blue,36,6,3,2,33791.0,1960,31831.0,0.618,1047,31,0.824,0.058,0.00020735,0.99979
788719533,Existing Customer,53,M,4,Post-Graduate,Married,$80K - $120K,Blue,34,1,2,3,13679.0,0,13679.0,0.908,4060,61,1.346,0.0,0.00023623,0.99976
779608083,Existing Customer,55,M,2,Doctorate,Single,Less than $40K,Blue,44,2,2,2,3897.0,1247,2650.0,0.689,3681,62,0.632,0.32,0.00016471,0.99984
824667708,Existing Customer,32,F,1,Graduate,Single,Less than $40K,Blue,28,6,3,3,2428.0,1027,1401.0,0.824,3007,84,0.867,0.423,0.00028395,0.99972
718054833,Existing Customer,50,M,2,Unknown,Single,$120K +,Blue,37,6,3,4,15341.0,1016,14325.0,0.709,2916,65,0.548,0.066,0.00056716,0.99943
717813558,Attrited Customer,57,F,3,High School,Single,Unknown,Blue,36,1,4,2,8389.0,1960,6429.0,0.384,1334,38,0.407,0.234,0.99546,0.00453868
711942783,Existing Customer,41,F,3,High School,Married,Less than $40K,Blue,28,3,1,3,2354.0,1909,445.0,0.833,4048,61,0.848,0.811,9.3448e-05,0.99991
789485433,Existing Customer,42,M,4,College,Married,$80K - $120K,Blue,34,3,2,3,34516.0,668,33848.0,0.678,1698,67,0.763,0.019,0.00019519,0.9998
708511983,Existing Customer,37,M,3,Graduate,Married,$80K - $120K,Blue,18,5,3,2,1663.0,0,1663.0,0.778,3950,82,0.864,0.0,0.00018665,0.99981
772404633,Existing Customer,49,M,2,Graduate,Married,$80K - $120K,Silver,39,1,1,2,34516.0,1118,33398.0,0.671,7734,74,0.609,0.032,4.9765e-05,0.99995
708745983,Existing Customer,37,F,2,Unknown,Married,$40K - $60K,Blue,36,4,2,2,2208.0,1559,649.0,0.51,4686,81,0.761,0.706,0.00012511,0.99987
715327683,Attrited Customer,45,F,4,Post-Graduate,Single,Less than $40K,Blue,36,1,3,3,4477.0,2517,1960.0,1.022,4996,55,0.486,0.562,0.99733,0.00267072
711685758,Existing Customer,60,F,1,Graduate,Single,$40K - $60K,Blue,42,3,2,1,3334.0,1151,2183.0,0.752,4791,101,0.629,0.345,6.4428e-05,0.99994
712202433,Existing Customer,46,F,2,High School,Single,Less than $40K,Blue,36,3,3,4,2283.0,1020,1263.0,0.944,3687,68,1.125,0.447,0.00050163,0.9995
718835583,Existing Customer,50,F,1,Graduate,Married,Unknown,Blue,41,6,2,2,15641.0,2379,13262.0,0.816,3769,76,0.617,0.152,0.00010684,0.99989
713060283,Existing Customer,43,F,5,Graduate,Married,$40K - $60K,Blue,34,5,1,3,7135.0,1164,5971.0,1.127,3746,81,1.189,0.163,9.5638e-05,0.9999
808287408,Existing Customer,45,M,5,Graduate,Married,$80K - $120K,Blue,40,1,2,0,29227.0,1151,28076.0,0.73,8420,100,0.852,0.039,4.3347e-05,0.99996
714710733,Existing Customer,51,M,3,Unknown,Single,$80K - $120K,Blue,36,4,1,2,5611.0,0,5611.0,0.697,16557,120,0.622,0.0,6.282e-05,0.99994
713267133,Existing Customer,41,F,5,Post-Graduate,Married,Less than $40K,Blue,33,3,1,2,6519.0,851,5668.0,0.679,3088,65,0.711,0.131,6.6908e-05,0.99993
711110733,Existing Customer,45,M,3,High School,Married,$40K - $60K,Silver,33,3,2,1,16928.0,1519,15409.0,0.894,3355,66,0.886,0.09,6.2564e-05,0.99994
716304483,Existing Customer,46,F,3,High School,Married,$40K - $60K,Blue,36,3,2,3,3413.0,2372,1041.0,0.7,5029,86,0.792,0.695,0.00019311,0.99981
811697958,Existing Customer,50,F,4,Unknown,Married,Less than $40K,Blue,45,4,1,4,1488.0,755,733.0,0.783,4451,65,0.711,0.507,0.00018218,0.99982
713992158,Existing Customer,57,F,4,Unknown,Married,Less than $40K,Blue,36,3,1,2,2159.0,1004,1155.0,0.603,1353,30,0.111,0.465,6.3492e-05,0.99994
824163333,Existing Customer,43,F,5,Uneducated,Single,Less than $40K,Blue,39,3,2,4,3161.0,2424,737.0,0.617,4307,66,0.784,0.767,0.00034664,0.99965
709276908,Existing Customer,38,F,2,High School,Single,$40K - $60K,Blue,25,6,2,3,1438.3,0,1438.3,0.783,3990,75,0.596,0.0,0.0001861,0.99981
713766183,Existing Customer,49,M,0,Uneducated,Single,$80K - $120K,Blue,36,5,3,4,16156.0,2517,13639.0,0.804,4160,81,0.653,0.156,0.00045531,0.99954
779533983,Existing Customer,47,M,2,College,Divorced,$80K - $120K,Blue,31,3,1,3,5295.0,723,4572.0,0.793,4412,90,0.579,0.137,9.0064e-05,0.99991
708580908,Existing Customer,56,M,3,High School,Married,$60K - $80K,Blue,37,3,3,3,14551.0,2517,12034.0,0.92,1373,35,0.591,0.173,0.00030516,0.99969
718477983,Existing Customer,54,F,3,High School,Married,Less than $40K,Blue,42,4,2,3,1438.3,1108,330.3,0.782,4776,90,0.765,0.77,0.00019311,0.99981
716709858,Attrited Customer,34,F,1,Uneducated,Unknown,Less than $40K,Blue,25,1,2,3,3074.0,0,3074.0,0.718,2721,54,0.688,0.0,0.99462,0.00538
771180033,Existing Customer,47,F,4,Unknown,Divorced,$40K - $60K,Blue,34,6,1,2,3502.0,1851,1651.0,2.023,1814,31,0.722,0.529,6.3492e-05,0.99994
716979183,Existing Customer,45,M,2,College,Married,$60K - $80K,Blue,34,1,1,2,17646.0,1396,16250.0,0.851,15527,106,0.893,0.079,5.3547e-05,0.99995
818770008,Existing Customer,49,F,5,Graduate,Single,Less than $40K,Blue,44,6,1,2,8256.0,864,7392.0,1.541,1291,33,3.714,0.105,5.6861e-05,0.99994
789917208,Existing Customer,40,F,4,High School,Married,Less than $40K,Blue,31,2,3,3,1968.0,1781,187.0,0.972,5087,69,0.725,0.905,0.00030842,0.99969
795343683,Existing Customer,40,F,3,High School,Single,Less than $40K,Blue,34,5,1,3,1707.0,989,718.0,0.555,3935,76,0.52,0.579,9.3448e-05,0.99991
718826883,Attrited Customer,50,M,3,Uneducated,Single,$80K - $120K,Blue,36,6,3,2,6925.0,0,6925.0,0.821,2506,36,0.44,0.0,0.99482,0.00518
718329183,Existing Customer,57,F,3,Graduate,Divorced,$40K - $60K,Blue,47,1,3,2,4262.0,2517,1745.0,0.682,3943,75,0.744,0.591,0.00018665,0.99981
714744783,Existing Customer,48,F,3,Unknown,Married,Less than $40K,Blue,36,3,1,4,6197.0,1219,4978.0,0.552,3825,67,0.675,0.197,0.00018025,0.99982
718838808,Existing Customer,36,F,1,Post-Graduate,Married,Less than $40K,Blue,23,6,3,3,3107.0,2354,753.0,1.248,2720,48,1.182,0.758,0.00033411,0.99967
768475383,Existing Customer,62,F,0,Unknown,Single,$40K - $60K,Blue,56,6,1,2,4467.0,0,4467.0,0.888,4007,74,0.542,0.0,5.1951e-05,0.99995
816094233,Existing Customer,37,M,1,High School,Married,$120K +,Blue,32,6,2,2,17393.0,1409,15984.0,0.608,1692,38,0.652,0.081,0.00010386,0.9999
772031733,Existing Customer,40,M,4,Graduate,Single,$80K - $120K,Blue,29,5,1,2,14315.0,690,13625.0,1.32,2603,56,0.806,0.048,5.7762e-05,0.99994
708768258,Existing Customer,51,F,4,Doctorate,Married,Less than $40K,Blue,43,6,1,2,2066.0,1077,989.0,0.715,4678,91,0.655,0.521,8.3588e-05,0.99992
710256708,Existing Customer,30,M,1,Unknown,Single,Less than $40K,Blue,19,5,2,0,8744.0,1712,7032.0,0.895,2579,68,0.659,0.196,4.3319e-05,0.99996
714738858,Existing Customer,52,F,1,Graduate,Unknown,Less than $40K,Blue,36,6,1,3,2873.0,1714,1159.0,0.796,4620,81,0.884,0.597,8.6952e-05,0.99991
721508283,Existing Customer,47,F,1,Graduate,Married,Less than $40K,Blue,36,4,2,1,8322.0,0,8322.0,0.86,3700,62,1.0,0.0,6.4428e-05,0.99994
717004533,Existing Customer,35,F,3,High School,Married,Less than $40K,Blue,36,2,3,0,4790.0,1189,3601.0,0.698,4544,81,0.929,0.248,6.6935e-05,0.99993
711455133,Existing Customer,55,M,3,College,Single,$120K +,Blue,36,5,3,3,12948.0,1839,11109.0,1.113,2481,42,0.68,0.142,0.00030519,0.99969
719848908,Existing Customer,41,F,3,Graduate,Married,Unknown,Blue,33,3,3,3,2542.0,0,2542.0,0.587,4087,73,0.78,0.0,0.0003139,0.99969
820044333,Existing Customer,39,M,3,College,Divorced,$40K - $60K,Blue,34,3,3,2,2503.0,2185,318.0,0.5,4157,58,0.758,0.873,0.00018146,0.99982
709056558,Existing Customer,43,F,3,College,Married,$40K - $60K,Blue,31,5,3,2,2800.0,2517,283.0,0.816,1994,41,0.64,0.899,0.00018146,0.99982
717124983,Existing Customer,62,F,1,Uneducated,Married,$40K - $60K,Blue,43,3,1,1,4760.0,0,4760.0,0.564,1459,20,0.538,0.0,3.2055e-05,0.99997
714228558,Existing Customer,40,M,3,High School,Single,$80K - $120K,Blue,36,5,3,3,3624.0,0,3624.0,0.74,4749,82,0.864,0.0,0.00030516,0.99969
711902058,Existing Customer,35,M,2,Graduate,Married,$60K - $80K,Blue,36,3,3,2,1438.3,0,1438.3,1.623,2492,55,0.897,0.0,0.00017987,0.99982
798546408,Existing Customer,61,F,1,College,Single,Less than $40K,Blue,55,2,3,2,8283.0,1444,6839.0,0.698,7553,104,0.529,0.174,0.00016415,0.99984
717354558,Attrited Customer,57,M,2,Uneducated,Married,$120K +,Blue,40,3,3,3,3106.0,1120,1986.0,1.045,683,17,0.7,0.361,0.9968,0.00320374
715992558,Existing Customer,52,M,2,Doctorate,Married,$80K - $120K,Blue,38,4,2,2,12878.0,1628,11250.0,0.542,1968,59,0.735,0.126,0.00016471,0.99984
710540883,Existing Customer,37,M,3,High School,Single,$80K - $120K,Blue,24,5,3,2,6590.0,0,6590.0,0.714,2449,67,0.634,0.0,0.00018145,0.99982
717374358,Existing Customer,33,M,1,Unknown,Married,$60K - $80K,Blue,22,3,3,0,3637.0,1998,1639.0,1.412,2161,56,0.931,0.549,6.846e-05,0.99993
709999308,Existing Customer,51,M,3,Uneducated,Married,$80K - $120K,Blue,40,3,2,2,3150.0,0,3150.0,0.75,3477,78,0.857,0.0,0.00012144,0.99988
785038908,Existing Customer,43,F,0,Graduate,Married,Less than $40K,Blue,37,3,1,4,6380.0,1160,5220.0,0.753,17119,124,0.797,0.182,0.00013562,0.99986
711863433,Existing Customer,30,M,1,Unknown,Unknown,Less than $40K,Blue,13,1,3,1,3789.0,1782,2007.0,0.85,15670,116,0.785,0.47,0.00011192,0.99989
770774133,Existing Customer,53,M,3,Graduate,Single,$80K - $120K,Silver,39,1,2,3,34516.0,1198,33318.0,0.615,4826,70,0.667,0.035,0.00017949,0.99982
710208633,Existing Customer,37,F,1,Graduate,Married,Less than $40K,Blue,31,5,2,2,2417.0,1929,488.0,0.886,1773,42,0.556,0.798,0.00010684,0.99989
711226758,Existing Customer,51,F,1,College,Divorced,Less than $40K,Blue,42,3,2,3,4002.0,1669,2333.0,0.702,2024,53,1.12,0.417,0.0001747,0.99983
794514108,Existing Customer,50,F,2,Unknown,Married,Unknown,Blue,31,4,2,2,3604.0,0,3604.0,0.934,4051,65,0.667,0.0,0.00012511,0.99987
716655858,Existing Customer,38,M,2,High School,Single,$80K - $120K,Blue,31,1,3,2,34516.0,0,34516.0,0.768,14036,99,0.768,0.0,0.00017486,0.99983
717828108,Existing Customer,57,M,2,Graduate,Married,$80K - $120K,Blue,42,6,1,0,21875.0,2517,19358.0,0.409,1327,31,0.409,0.115,2.0316e-05,0.99998
711577458,Existing Customer,52,F,1,Uneducated,Single,Less than $40K,Blue,36,2,2,1,3244.0,1855,1389.0,0.7,8087,95,0.792,0.572,6.6245e-05,0.99993
817197333,Existing Customer,26,F,1,Uneducated,Single,Unknown,Blue,13,6,2,3,12007.0,956,11051.0,0.832,2678,50,0.471,0.08,0.00018475,0.99982
718521258,Existing Customer,50,F,4,Post-Graduate,Married,Unknown,Blue,41,6,3,4,18178.0,0,18178.0,0.744,3445,76,0.767,0.0,0.00063671,0.99936
710526633,Existing Customer,47,M,2,Unknown,Single,$60K - $80K,Blue,34,3,3,2,2048.0,1599,449.0,0.613,4855,88,0.872,0.781,0.00019771,0.9998
718979733,Existing Customer,52,M,5,Unknown,Single,$60K - $80K,Blue,36,2,3,2,23712.0,2195,21517.0,0.754,16258,115,0.855,0.093,0.00020412,0.9998
718629858,Existing Customer,42,F,2,Uneducated,Married,Unknown,Blue,32,5,5,3,4708.0,0,4708.0,0.718,4597,89,0.679,0.0,0.0003474,0.99965
803796708,Attrited Customer,52,M,3,Uneducated,Unknown,$120K +,Blue,46,2,4,4,13354.0,0,13354.0,0.018,1097,28,0.077,0.0,0.9985,0.00149992
713413758,Existing Customer,26,F,1,College,Single,Unknown,Blue,16,4,3,3,2751.0,1599,1152.0,0.694,2270,44,0.333,0.581,0.00027607,0.99972
715499058,Attrited Customer,36,F,2,High School,Married,$40K - $60K,Blue,36,4,3,2,1848.0,0,1848.0,0.906,2775,33,0.435,0.0,0.99431,0.00569
717696333,Attrited Customer,44,M,4,Unknown,Married,$120K +,Blue,36,4,3,3,34516.0,0,34516.0,1.043,5425,60,0.875,0.0,0.99714,0.00285845
715440558,Existing Customer,50,F,1,Graduate,Married,Less than $40K,Blue,36,3,1,2,4143.0,1888,2255.0,0.561,3940,74,0.805,0.456,5.1697e-05,0.99995
715492983,Existing Customer,40,M,3,Post-Graduate,Married,$120K +,Blue,36,4,2,4,7464.0,2517,4947.0,0.9,4348,62,0.879,0.337,0.00039871,0.9996
710974308,Existing Customer,38,M,1,Graduate,Unknown,$80K - $120K,Blue,36,3,3,4,26792.0,1671,25121.0,0.938,3587,66,0.571,0.062,0.00048435,0.99952
721427358,Attrited Customer,47,M,4,Unknown,Divorced,$80K - $120K,Blue,28,6,1,3,8757.0,0,8757.0,0.507,2108,47,0.516,0.0,0.99072,0.00928
799700208,Existing Customer,38,M,2,Graduate,Single,$60K - $80K,Silver,32,5,1,1,26988.0,1587,25401.0,0.968,3732,70,0.795,0.059,3.0011e-05,0.99997
713013483,Existing Customer,40,F,4,Graduate,Divorced,Less than $40K,Blue,36,5,3,3,1438.3,915,523.3,0.464,3754,58,0.611,0.636,0.00031726,0.99968
803043933,Existing Customer,44,F,3,Uneducated,Divorced,Less than $40K,Silver,38,4,1,3,11127.0,1835,9292.0,2.368,1546,25,1.273,0.165,8.9305e-05,0.99991
768638208,Existing Customer,50,F,2,Uneducated,Married,Less than $40K,Blue,44,3,1,2,3386.0,2517,869.0,0.743,4890,65,0.667,0.743,5.663e-05,0.99994
720476733,Existing Customer,47,F,3,High School,Married,Less than $40K,Blue,34,2,1,2,6028.0,799,5229.0,0.819,1002,22,0.571,0.133,5.5559e-05,0.99994
789291633,Existing Customer,62,M,0,Graduate,Married,$60K - $80K,Blue,51,3,2,0,5450.0,967,4483.0,0.701,1526,45,0.8,0.177,3.6029e-05,0.99996
714602658,Attrited Customer,39,F,1,Graduate,Married,Less than $40K,Blue,36,1,2,3,1462.0,0,1462.0,0.393,1998,36,0.161,0.0,0.99447,0.00553
789331908,Existing Customer,40,F,3,High School,Unknown,Less than $40K,Blue,30,5,2,2,8793.0,918,7875.0,0.471,5342,64,0.684,0.104,0.00011482,0.99989
789450408,Existing Customer,41,F,2,Uneducated,Married,Unknown,Blue,32,2,5,3,5877.0,1713,4164.0,0.791,15106,91,0.978,0.291,0.0003474,0.99965
803648508,Existing Customer,43,M,4,High School,Unknown,$80K - $120K,Blue,37,4,2,3,13882.0,758,13124.0,0.5,1646,42,0.75,0.055,0.00019517,0.9998
714533058,Existing Customer,53,F,3,College,Married,Less than $40K,Blue,43,4,2,3,1438.3,721,717.3,0.601,4606,86,0.955,0.501,0.00019313,0.99981
710775483,Existing Customer,53,M,1,High School,Unknown,$40K - $60K,Blue,43,2,1,3,9060.0,0,9060.0,0.775,14305,102,0.645,0.0,8.453e-05,0.99992
708584208,Attrited Customer,36,F,2,Graduate,Unknown,Less than $40K,Blue,36,5,2,4,3111.0,2517,594.0,0.646,2367,41,0.519,0.809,0.99695,0.00305189
717042333,Attrited Customer,53,F,2,College,Married,Less than $40K,Blue,44,3,3,3,1473.0,0,1473.0,0.92,2836,48,0.6,0.0,0.99661,0.00338757
710577708,Existing Customer,35,M,1,Unknown,Single,$40K - $60K,Blue,25,5,3,3,2657.0,1983,674.0,0.831,2591,59,0.903,0.746,0.00031211,0.99969
812453283,Existing Customer,42,M,3,Graduate,Married,$40K - $60K,Blue,37,2,2,3,3161.0,1788,1373.0,0.865,13692,117,0.828,0.566,0.00019864,0.9998
714179658,Existing Customer,43,M,3,High School,Single,$120K +,Blue,36,3,1,3,34516.0,0,34516.0,0.852,1996,48,0.548,0.0,9.3448e-05,0.99991
716966808,Existing Customer,47,M,1,Graduate,Married,$80K - $120K,Blue,37,6,3,3,11722.0,1667,10055.0,0.566,1497,35,0.25,0.142,0.00028395,0.99972
710879283,Existing Customer,51,M,1,High School,Married,Less than $40K,Blue,41,3,4,3,1438.3,0,1438.3,0.623,4312,81,0.723,0.0,0.00033359,0.99967
710294808,Existing Customer,44,M,3,High School,Married,$60K - $80K,Blue,36,4,1,2,2188.0,1241,947.0,0.782,4509,67,0.675,0.567,5.5559e-05,0.99994
721529583,Existing Customer,52,M,3,High School,Single,$80K - $120K,Blue,41,6,3,3,4642.0,2413,2229.0,0.797,3532,72,0.674,0.52,0.00030516,0.99969
711993258,Existing Customer,50,F,0,High School,Single,$40K - $60K,Blue,39,5,3,2,8264.0,2057,6207.0,0.821,4240,73,0.587,0.249,0.00015005,0.99985
716632758,Existing Customer,49,F,3,Graduate,Single,Less than $40K,Blue,36,2,2,0,2802.0,2363,439.0,0.75,1295,40,0.6,0.843,4.3568e-05,0.99996
709081683,Existing Customer,65,M,1,High School,Single,Less than $40K,Blue,54,3,1,3,4599.0,1438,3161.0,0.832,4208,69,0.865,0.313,8.453e-05,0.99992
794784633,Existing Customer,61,F,0,Uneducated,Single,$40K - $60K,Blue,55,6,1,2,2214.0,2123,91.0,0.64,4478,77,0.791,0.959,4.8595e-05,0.99995
713283933,Attrited Customer,42,M,2,Uneducated,Married,$40K - $60K,Blue,30,1,3,3,3032.0,0,3032.0,0.429,2273,44,0.517,0.0,0.9968,0.00320374
